Name	Id
Alexandros Labrinidis	124
Alexandros Nanopoulos	2627
Alexandros Ntoulas	7182
Alexandros Papadopoulos	24908
Alexandros Stougiannis	14602
Alexandros Zervakis	14626
Alexandru Berlea	23836
Alexandru Chitea	32348
Alexandru Coman	10046
Alexandru Iosup	12628
Alexandru Moga	2126
Alexandru Niculescu-Mizil	17822
Alexandru Tandrau	32090
Alexandru-Lucian Gicirc;nsca	34161
Alexei P. Stolboushkin	23569
Alexei Pozdnoukhov	25269
Alexei Vopilov	3797
Alexessander Alves	19802
Alexey Artemov	18457
Alexey Baytin	35370
Alexey Borisov	32269
Alexey Drutsa	15191
Alexey Eksarevskiy	12539
Alexey Gorodilov	36334
Alexey Grigorev	29681
Alexey Karyakin	16592
Alexey Maykov	5623
Alexey Mishenin	32619
Alexey Poyarkov	27862
Alexey Pryakhin	5911
Alexey Reznichenko	13034
Alexey Roytman	33405
Alexey Shevchenko	23031
Alexey Tarasov	26237
Alexey Tikhonov	31566
Alexey Tolstikov	35390
Alexey Umnov	36783
Alexey V. Chernov	22465
Alexiei Dingli	30240
Alexios Kotsifakos	2437
Alexis Bondu	18662
Alexis Joly	5578
Alexis Koster	9402
Alf-Christian Schering	35666
Alfan Farizki Wicaksono	21381
Alfio Ferrara	24109
Alfio Massimiliano Gliozzo	3333
Alfons Kemper	1365
Alfonso F. Cardenas	4891
Alfonso Mateos	10083
Alfonso Salafranca	3341
Alfonso Urso	17446
Alfonso Valencia	4700
Alfred C. Weaver	13911
Alfred G. Dale	10915
Alfred Inselberg	27620
Alfred Krzywicki	19917
Alfred O. Hero III	14862
Alfred Ultsch	25781
Alfred V. Aho	655
Alfred Z. Spector	14571
Alfredo Alba	20569
Alfredo Alessandrini	22572
Alfredo Bautista	16933
Alfredo Cuesta-Infante	22686
Alfredo Cuzzocrea	15845
Alfredo Vellido	19176
Algirdas Avizienis	4890
Ali Arabzadeh	20814
Ali Azari	18229
Ali Azimi Bolourian	32254
Ali Bahrami	16062
Ali Braytee	34860
Ali Cakmak	2411
Ali Dasdan	13763
Ali El-Bastawissy	24305
Ali Ghodsi	11173
Ali Gholami	16879
Ali Haddad	22189
Ali Hadian	13231
Ali Hamzeh	19643
Ali Haschimi	5153
Ali Inan	5394
Ali Jalali	19699
Ali Jaoua	7898
Ali Khodadadi	20813
Ali Khodaei	18363
Ali Khoshgozaran	12645
Ali M. Naderi	31901
Ali Mamdouh Elkahky	31558
Ali Moallemi	12742
Ali Montazeralghaem	29713
Ali Morfeq	14157
Ali Mustafa Qamar	20740
Ali Neyestani	7413
Ali Pinar	6332
Ali R. Hurson	725
Ali R. Kutay	11816
Ali Salehi	6489
Ali Saman Tosun	16496
Ali Selman Aydin	36781
Ali Shemshadi	30862
Ali Shokoufandeh	35227
Ali Soltani-Farani	21020
Ali Vakilian	11973
Ali Vanderveld	28472
Ali Yildiz	1744
Ali Zarezade	15229
Ali Zeeshan Ijaz	36732
Ali Zonoozi	21038
Alia Amin	32113
Alia I. Abdelmoty	33872
Aliacute;pio Jorge	34722
Aliacute;pio Maacute;rio Jorge	35150
Aliaksei Severyn	30533
Alice Berard	28618
Alice C. Parker	15860
Alice H. Muntz	15902
Alice H. Oh	15182
Alice Han	28276
Alice Leung	8798
Alice Marascu	3055
Alice Schafer	35673
Alice Toniolo	34513
Alice X. Zheng	15589
Alicia Ageno	26781
Alicia Key	14615
Alicia Troncoso	23272
Alicia Troncoso Lora	22479
Alicia-Michelle Yong	6979
Alicja Luszczak	13611
Aliekber Guuml;rel	9449
Alin Deutsch	664
Alin Dobra	2569
Alina Beygelzimer	28730
Alina Bialkowski	18262
Alina Campan	24273
Alina Ene	28940
Alioune Ngom	20604
Alireza Bagheri Garakani	32880
Alireza Chakeri	21141
Alireza Ghasemi	22934
Alireza Mokhtaripour	36865
Alireza Rezaei Mahdiraji	24577
Alireza Vahdatpour	32675
Alisia R. Gill	17830
Alison Anderson	1774
Alison Sutinen	17636
Alison Walsh	28348
Alissa M. Howell	708
Alistair C. Kilgour	2027
Alistair C. Veitch	11885
Alistair McLean	32036
Alistair Milne	14464
Alistair Moffat	201
Alistair N. Dunlop	1320
Alistair Willis	30784
Aljoscha Krettek	5344
Alkis Simitsis	3215
Alla Rozovskaya	25417
Allan Beaufour	1436
Allan Borodin	23817
Allan Hanbury	4080
Allan I. Mendelowitz	11901
Allan Ko	13190
Allan Packer	13040
Allan Shepherd	13905
Allan Tomlinson	20291
Alle IJbema	5486
Allel HadjAli	1051
Allel Hadjali	24367
Allen Ballman	36297
Allen Clement	12022
Allen Condit	29442
Allen D. Malony	27601
Allen Lavoie	35645
Allen Lin	26588
Allen Luniewski	13592
Allen McIntosh	9005
Allen Miu	13756
Allen Otis	11464
Allen Quoc-Luan Tran	36220
Allen Van Gelder	23415
Allison Aiello	28349
Allison Holloway	6813
Allison L. Holloway	13638
Allison L. Powell	10005
Allison P. Heath	32426
Allison Terrell	11616
Allison W. Lee	11698
Allison Waingold	16833
Allison Woodruff	6381
Allyn Dimock	15842
Almer S. Tigelaar	33988
Almira Karabeg	23733
Alneu de Andrade Lopes	17499
Alnur Ali	22396
Alois Strnad	11001
Alok C. Nigam	10150
Alok Gupta	35024
Alok Kirpal	10425
Alok Kothari	30488
Alok N. Choudhary	4844
Alok Pareek	24241
Alok Watve	25017
Alokkumar Jha	16240
Alon Efrat	23559
Alon Goldshuv	14277
Alon Itai	11930
Alon Pilberg	615
Alon Shalita	25984
Alon Y. Halevy	144
Alon Y. Levy	452
Alona Fyshe	25237
Alonso Marquez	3185
Aloysius Cornelio	6985
Aloysius K. Mok	715
Alp Gouml;khan Hossucu	13538
Alpa Jain	768
Alpa Sachde	8056
Alper Okcan	10121
Alpha K. Luk	35333
Alsayed Algergawy	5135
Altaf Rahman	35546
Altigran Soares da Silva	105
Alun D. Preece	14222
Alvaro A. A. Fernandes	2193
Alvaro Barreiro	4510
Alvaro Bolivar	30985
Alvaro E. Monge	25798
Alvaro Francisco Huertas-Rosero	31515
Alvin Cheung	6123
Alvis Cheuk M. Fong	33749
Alyn Rockwood	20534
Alyssa Glass	36324
Alysson Bessani	16874
Alzennyr Da Silva	19335
Amac Herdagdelen	30207
Amal Agarwal	32701
Amal Chaminda Kaluarachchi	24876
Amal Perera	3550
Aman Agarwal	27470
Aman Ahuja	18744
Aman Grover	32030
Aman Kansal	6494
Aman Kumar	31610
Aman Naimat	16832
Aman Sawhney	23121
Aman Shaikh	11848
Aman Sinha	8470
Amanda Clare	18421
Amanda Gentzel	28879
Amanda Hutton	20876
Amanda J. Minnich	18181
Amanda M. White	33338
Amanda Powter	22899
Amanda Spink	4397
Amanda Stent	15504
Amanda Thart	28733
Amandeep S. Sidhu	23170
Amani Al-Ghraibah	20704
Amany Sarhan	5136
Amar Gupta	25904
Amar K. Das	16060
Amar Krishna	20470
Amar Mukherjee	10099
Amar Shah	27785
Amara Tariq	34779
Amardeep Kaur	22848
Amaresh Kumar Pandey	31534
Amarjeet Singh 0001	28393
Amarjeet Singh 0003	10135
Amarnath Gupta	461
Amaury Habrard	21308
Ambedkar Dukkipati	20849
Amber van Wyk	14044
Ambuj Goyal	11495
Ambuj K. Singh	2112
Ambuj Mahanti	27021
Ambuj Shatdal	12799
Ambuj Tewari	31565
Ameacute;lie Gheerbrant	23823
Ameacute;lie Marian	5478
Amedea Ambrosetti	15949
Amedeo Napoli	36861
Ameen Eetemadi	21265
Ameet Kini	1061
Ameet Soni	33059
Ameet Talwalkar	14099
Amelie Chi Zhou	9972
Amendra Shrestha	21532
Ameni Kacem	32251
Amerson Lin	17059
Amey Purandare	11735
Amey V. Laud	8856
Ameya Raul	21635
Amgad Madkour	36643
Ami Eyal	9592
Amiacute;lcar Sernadas	15998
Amiacute;lcar Soares	23302
Amichai Painsky	18676
Amihai Motro	219
Amihood Amir	16823
Amin Abdulghani	27252
Amin Amiri Manjili	10400
Amin Karbasi	27539
Amin Mantrach	25849
Amin Milani Fard	24036
Amin Saberi	19571
Amin Shafaat	24662
Amin Vahdat	16368
Amin Y. Noaman	36502
Amin Y. Teymorian	34710
Amina Kadry	31038
Amina Sayeb Belhassen	31237
Aminata Kane	21697
Amine Mhedbhi	12452
Amine Roukh	35624
Amine Trabelsi	21974
Amineh Amini	22069
Aminul Islam	3091
Amip Shah	18028
Amir Abboud	17103
Amir Aryani	1858
Amir Asiaee T.	32974
Amir Averbuch	22870
Amir Bar-Or	32876
Amir Fayazi	29330
Amir Gilad	7825
Amir Globerson	15277
Amir H. Chinaei	24151
Amir Hossein Razavi	21154
Amir Hussain	17209
Amir M. Zarkesh	17001
Amir Milo	24981
Amir Netz	7070
Amir Shaikhha	2562
Amir Zilberstein	25986
Amira Ghenai	12494
Amira Rahal	3239
Amira Soliman	10940
Amirhesam Shahvarani	11713
Amirhossein Aleyasen	12940
Amirreza Shaban	17889
Amit Agarwal	15107
Amit Anil Nanavati	24884
Amit Awekar	35073
Amit Basu	1164
Amit Behal	22674
Amit Bose	26857
Amit C. Awekar	28255
Amit Chakrabarti	27780
Amit Chakraborty	23013
Amit Chandel	8318
Amit Chavan	12718
Amit Dhurandhar	21823
Amit Ganesh	10579
Amit Goyal	14670
Amit Goyal 0002	5052
Amit J. Shah	34447
Amit Jasuja	14324
Amit K. Roy-Chowdhury	23932
Amit Kumar 0001	23445
Amit Madaan	6169
Amit Mandvikar	32521
Amit Manjhi	7084
Amit Marathe	9866
Amit P. Sheth	733
Amit Pathak	2273
Amit Phadke	28357
Amit Ruhela	36572
Amit Saple	20939
Amit Sasturkar	15110
Amit Shukla	3050
Amit Singh	34738
Amit Singh 0003	25156
Amit Singhal	4379
Amit Somani	15983
Amit Somech	13063
Amit Srivastava	28853
Amita Gajewar	15534
Amitabh Chaudhary	5658
Amitabh Saikia	15513
Amitabha Bagchi	5174
Amitabha Das	36992
Amitabha Roy 0002	14604
Amitanand S. Aiyer	11724
Amitava Das	20223
Amitava Datta	22849
Amiyatosh Purnanandam	33611
Amjad M. Daoud	29307
Ammar Shaker	3649
Amnon Lotem	23518
Amnon Meisels	28483
Amnon Meyers	11030
Amol Bhangdiya	8142
Amol Deshpande	123
Amol Ghoting	2936
Amol Kapila	28626
Amol Katkar	12485
Amol Mittal	7807
Amos Yeo	18880
Amotz Bar-Noy	33250
Amparo Alonso-Betanzos	23271
Amr A. Ahmadain	9742
Amr Ahmed	9809
Amr Ebaid	11706
Amr El Abbadi	950
Amr El-Helw	10073
Amr Magdy 0001	5232
Amr Mohamed	20435
Amri Napolitano	17293
Amrish Lal	9484
Amrita Saha	32668
Amruta Dhondage	10497
Amruta Joshi	18152
Amund Tveit	5549
Amy Braverman	8654
Amy Greenwald	30983
Amy J. Lee	9455
Amy Krause	336
Amy McGovern	3928
Amy She-Nash	36538
Amy Shi Nash	4814
Amy Siu	10271
Amy Unruh	11877
Amy W. Apon	36935
Amy Wang	11069
Amynmohamed Rajan	28645
An Liu	5079
An Lu	11941
An Qin	6205
An Zhu	23482
An-Chun Liang	19196
An-Jung Cheng	29532
An-Shou Cheng	35615
AnHai Doan	833
Ana B. Benitez	28178
Ana Carolina Fierro	20581
Ana Carolina Salgado	1427
Ana Cristina Bicharra Garcia	23110
Ana Cristina Costa	23301
Ana Freire	15098
Ana Gabriela Maguitman	26109
Ana L. N. Fred	18848
Ana Lelescu	13871
Ana Licuanan	29621
Ana M. Martiacute;nez	20857
Ana Paula Appel	19316
Ana Paula Gomes Ferreira	18075
Ana Ripoll	16932
Ana Roxin	14609
Ana Simonet	21679
Ana-Elisa Schmid	12981
Ana-Maria Popescu	15376
Anagha Kulkarni	15142
Anaiuml;s Cadilhac	34921
Anand Bhalgat	15201
Anand Bhaskar	2225
Anand Deshpande	11018
Anand Gupta	8767
Anand Iyer	25638
Anand Kannan	22376
Anand Kesari	17586
Anand Kumar 0001	24145
Anand Manikutty	8074
Anand Meka	16531
Anand Narayanan	12692
Anand Rajaraman	426
Anand Ranganathan	2118
Anand Rangarajan	27894
Anand Sivasubramaniam	2150
Anand Srinivasan	9871
Anand Sriramulu	11789
Anand Swaroop	7229
Anand Thamildurai	35882
Anand V. Panangadan	8835
Anandhavelu Natarajan	35967
Anandi Herlekar	16399
Anant Jhingran	569
Ananth Grama	9864
Ananth Nagarajan	25388
Ananth Raghavan	14393
Ananth Srinivasan	8758
Ananthram Swami	18674
Ananya Dass	24841
Anargyros Plemenos	25108
Anas Daghistani	9274
Anas Katib	9011
Anastasia A. Bezzubtseva	18260
Anastasia Ailamaki	1028
Anastasia Analyti	13459
Anastasia Dimou	35222
Anastasia Giachanou	29720
Anastasia Krithara	4319
Anastasia Yanina	34716
Anastasio Molano	16684
Anastasios Arvanitis	5422
Anastasios Gounaris	5727
Anastasios Kementsietsidis	156
Anastasios Kyrillidis	3024
Anastasios Noulas	21987
Anastasios Skarlatidis	24978
Anastasios Tombros	4313
Anastasios Viglas	33193
Anastasios Zouzias	34401
Anastassia Ailamaki	213
Anat Almog	19904
Anat Ben-David	32495
Anat Eyal	613
Anat Gafni	10118
Anat Hashavit	30904
Anatole Gershman	27734
Anatoli U. Shein	33686
Anatoli V. Melechko	19151
Anbu K. Adikesavan	26140
Anca L. Ralescu	19695
Anca Maria Ivanescu	19780
Anca Maria Zimmer	17887
Anca Muscholl	23533
Anca Vaduva	835
Ander Barrena	29741
Ander de Keijzer	1456
Anders Andersen	24285
Anders Dahl	10055
Anders Holst	22509
Anders J. Papito	5612
Anders L. Madsen	20863
Anders Lindgren	11488
Anders Ryd	7687
Anders Skovsgaard	3013
Anderson A. Ferreira	101
Anderson F. B. F. da Costa	34740
Anderson Marques	19460
Andra Marynowski	24659
Andraacute;s A. Benczuacute;r	3847
Andraacute;s Kiraacute;ly	21284
Andraacute;s Kocsor	28692
Andraacute;s Sereacute;ny	4738
Andraacute;s Z. Salamon	23786
Andranik Khachatryan	9330
Andras Csomai	36397
Andras Feher	7169
Andre Burkovski	37157
Andre Cavalheiro Menck	34128
Andre Gensler	23191
Andre Martin	24994
Andre Nash	32536
Andre Petermann	9621
Andre Suchitra	26130
Andre Zeitz	5768
Andrea Acquaviva	24260
Andrea Ballatore	31366
Andrea Basso	34464
Andrea Bianco	8544
Andrea C. Arpaci-Dusseau	6068
Andrea Caligrave;	30
Andrea Campagna	17205
Andrea Ceroni	15372
Andrea Dessi	16720
Andrea Edwards	20601
Andrea Esuli	30647
Andrea Houston	31093
Andrea J. Borr	13256
Andrea Kappes	32657
Andrea Kohlhase	35184
Andrea L. Benin	20152
Andrea L. Bertozzi	22338
Andrea Lattuada	11222
Andrea M. Rocha	22444
Andrea Marchetti	25623
Andrea Marino	15005
Andrea Maurino	20
Andrea Maxia	16721
Andrea Molinari	14227
Andrea Moro 0001	36760
Andrea Neufeld	2599
Andrea Passerini	36857
Andrea Perego	10171
Andrea Pietracaprina	23672
Andrea Piscitello	26380
Andrea Pugliese	7740
Andrea Reale	24351
Andrea Romei	18021
Andrea S. LaPaugh	31996
Andrea Sikeler	16069
Andrea Spina	11815
Andrea Tagarelli	3425
Andrea Tonon	24554
Andrea Villanes	18487
Andrea Wenning	9148
Andrea Zisman	17082
Andreacute; Bergholz	30593
Andreacute; Blessing	36449
Andreacute; Bois-Crettez	31257
Andreacute; Eickler	16418
Andreacute; Elisseeff	33253
Andreacute; Flory	16726
Andreacute; Freitas	29907
Andreacute; G. R. Balan	26852
Andreacute; Gamache	464
Andreacute; Gohr	22222
Andreacute; Hernich	23420
Andreacute; J. Kok	29348
Andreacute; Luiz da Costa Carvalho	30683
Andreacute; Madeira	5915
Andreacute; Mayers	23277
Andreacute; Nusser	2745
Andreacute; O. Falcatilde;o	36660
Andreacute; Panisson	11193
Andreacute; Petermann	11492
Andreacute; Ricardo Gonccedil;alves	34109
Andreacute; Rifaut	10631
Andreacute; S. Gonzaga	24375
Andreacute; Santanchegrave;	545
Andreacute; Schiper	24649
Andreacute; Seifert	16773
Andreacute; Suhartha	36206
Andreacute; van Hameren	29127
Andreacute;s Aranda-Anduacute;jar	34521
Andreacute;s Corrada-Emmanuel	31654
Andreacute;s F. Barrientos	21912
Andreacute;s Goacute;mez de Silva Garza	21537
Andreacute;s Gomeacute;z Emilsson	27973
Andreacute;s Letelier	23636
Andreacute;s R. Masegosa	20858
Andreas Arning	27713
Andreas Behm	16136
Andreas Behrend	13580
Andreas Boehmer	16706
Andreas Both	14430
Andreas Brodt	24408
Andreas Broschart	31220
Andreas Buja	28784
Andreas Buuml;hmann	2737
Andreas C. Damianou	26090
Andreas Chatzistergiou	35014
Andreas Dehmel	12621
Andreas Dengel	12535
Andreas Doms	24867
Andreas Dudler	9903
Andreas F. Ehmann	31992
Andreas Finger	35668
Andreas Gauml;rtner	8644
Andreas Gawecki	24062
Andreas Geppert	540
Andreas Geyer-Schulz	19677
Andreas Graeff	33806
Andreas Grasnickel	12339
Andreas Gruuml;nhagen	14414
Andreas Haeberlen	13771
Andreas Hapfelmeier	19990
Andreas Harth	12129
Andreas Henrich	17038
Andreas Heuer	1344
Andreas Hotho	3057
Andreas Hutflesz	6435
Andreas Ittner	28386
Andreas Job	24487
Andreas Kaltenbrunner	4298
Andreas Karwath	21049
Andreas Kipf	11708
Andreas Koeller	6723
Andreas Kokkalis	14625
Andreas Konstantinidis 0002	5856
Andreas Krause 0001	26209
Andreas Kunft	12053
Andreas Kupfer	17738
Andreas L. Prodromidis	25658
Andreas Leibetseder	30324
Andreas Lommatzsch	4736
Andreas Loukas	9241
Andreas M. Weiner	8264
Andreas Marfurt	27250
Andreas Martin Lisewski	26145
Andreas Maunz	27382
Andreas Meier 0001	15866
Andreas Merentitis	22920
Andreas Muuml;ller	8006
Andreas Neumann 0001	13665
Andreas Nuuml;rnberger	19775
Andreas Paepcke	1190
Andreas Pesenhofer	34530
Andreas Pieris	33
Andreas Rauber	4649
Andreas Reuter 0001	1103
Andreas Rudloff	16581
Andreas S. Weigend	4628
Andreas Salzmann	14314
Andreas Savvides	34652
Andreas Schaller	18812
Andreas Scherer	185
Andreas Schleifer	37008
Andreas Schmidt	32140
Andreas Seifert	9781
Andreas Speck	24180
Andreas Spitz	13364
Andreas Stephanik	24930
Andreas Stoffel	7460
Andreas Terzis	402
Andreas Thor	1131
Andreas Tonder	10401
Andreas Touml;scher	26582
Andreas Tuerk	29771
Andreas Wagner	25175
Andreas Wapf	14535
Andreas Weiler	24141
Andreas Wixler	34606
Andreas Wombacher	9832
Andreas Zachmann	10763
Andreas Zuuml;fle	5219
Andree Keitel	1595
Andrei Arion	1844
Andrei Costea	13606
Andrei Kazarov	17177
Andrei Khropov	31429
Andrei Kirilenko	13718
Andrei L. Turinsky	18836
Andrei Lopatenko	10406
Andrei M. Raigorodskii	35018
Andrei Oghina	32230
Andrei Popescu-Belis	29964
Andrei Sharf	24795
Andrei Ursu	35722
Andrei Vishneuski	30778
Andrei Voronkov	10948
Andrei Z. Broder	14719
Andreia Silva 0001	23253
Andrej Andrejev	9355
Andrej Spielmann	13635
Andrej Taliun	16601
Andres Baravalle	20047
Andres Louml;h	25002
Andres M. Gonzalez	19022
Andres Muntilde;oz Medina	28397
Andres Nouml;tzli	2560
Andreu Vall	31026
Andrew Arnold	17971
Andrew Arnt	21175
Andrew B. Goldberg	28166
Andrew B. Nobel	22855
Andrew B. Whinston	35025
Andrew Bate	28231
Andrew Baumann	815
Andrew Beng Jin Teoh	19166
Andrew Betz	26180
Andrew Bolwell	34039
Andrew C. Jones	6318
Andrew C. Myers	13468
Andrew Campen	10670
Andrew Caplin	28034
Andrew Carlson	14823
Andrew Carter	4927
Andrew Charles Smith	11200
Andrew Chisholm	34922
Andrew Chung	12943
Andrew Citron	10736
Andrew Cotter	26409
Andrew Crapo	35213
Andrew Crotty	11317
Andrew Deacon	2068
Andrew Dinn	9736
Andrew Dowdle	34146
Andrew E. Fano	4003
Andrew Eisenberg	245
Andrew Emmott	19673
Andrew Feng	32261
Andrew Fikes	1661
Andrew Foss	18119
Andrew Fraser	26374
Andrew Gelfand	14964
Andrew Goodney	13628
Andrew Graves	32416
Andrew H. Fagg	17722
Andrew Haines	28882
Andrew Hazen Schlaikjer	31072
Andrew Hickl	30290
Andrew Hogue	13897
Andrew Horner	28599
Andrew Hsi	34087
Andrew Hutchinson	12149
Andrew I. Schein	31862
Andrew J. Connolly	16619
Andrew J. Palay	32490
Andrew J. Park	22834
Andrew J. Saykin	20692
Andrew J. Symonds	14071
Andrew James McMinn	31050
Andrew Jie Zhou	32449
Andrew Jon Sellers	3286
Andrew Jorgensen	5788
Andrew K. C. Wong	27122
Andrew Kane	29963
Andrew L. Maas	27974
Andrew Lamb	9320
Andrew Laursen	14470
Andrew Layman	8749
Andrew Levine	21604
Andrew Lim	14634
Andrew M. Webb	34477
Andrew MacFarlane 0001	34118
Andrew MacKinlay	36560
Andrew McCallum	3436
Andrew McGregor 0001	2664
Andrew Nierman	2592
Andrew Nocka	18347
Andrew O. Hatch	17937
Andrew O. Martin	18881
Andrew P. Black	8742
Andrew Patterson	31053
Andrew Pavlo	1539
Andrew Peel	35560
Andrew Philpot	12930
Andrew Potter	27354
Andrew Proudfoot	7904
Andrew R. Michaelis	26293
Andrew Rau-Chaplin	7622
Andrew Reece	26467
Andrew Remsen	20800
Andrew Robinson	10828
Andrew Ross	2825
Andrew S. Fast	3931
Andrew S. Gordon	35485
Andrew S. Lan	27429
Andrew Shim	11545
Andrew Sillers	4971
Andrew Simpson	24574
Andrew Stanton	28732
Andrew Storey	27361
Andrew Stranieri	4772
Andrew T. Campbell	18433
Andrew T. Smith 0001	26168
Andrew T. Wilson	18666
Andrew Terhorst	25028
Andrew Therber	12693
Andrew Tomkins	3949
Andrew Toulis	30063
Andrew Trister	4443
Andrew Trotman	4123
Andrew Turpin	11385
Andrew U. Frank	1156
Andrew W. Crapo	28944
Andrew W. Fitzgibbon	31626
Andrew W. Moore	25431
Andrew W. Moore 0001	2259
Andrew Wan	30390
Andrew Waranis	32885
Andrew Warfield	2302
Andrew Whitaker	13920
Andrew Witkowski	12119
Andrew Y. Ng	28621
Andrew Y. Wu	26683
Andrew Yates	32414
Andrew Yu	2421
Andrew Zhai	27486
Andrew Zherdin	20465
Andrew van der Poel	23126
Andrey Balmin	2540
Andrey Filchenkov	29405
Andrey Fomichev	12635
Andrey Goder	32260
Andrey Gorin	21416
Andrey Gubarev	12660
Andrey Gubichev	5757
Andrey Kan	22328
Andrey Khalyavin	27863
Andrey Kupavskii	36782
Andrey Kustarev	33409
Andrey Simanovsky	6964
Andrey Styskin	35942
Andrey Syssoev	30432
Andrey Volkov	17512
Andrey Y. Lokhov	17892
Andrey Y. Sivachenko	26192
Andrian Marcus	37116
Andries Kruger	35733
Andrii Cherniak	36887
Andrii Maksai	21392
Andrija Jovanovic	24427
Andrina Mascher	34877
Andriy Ivannikov	3766
Andriy V. Miranskyy	12791
Andruid Kerne	30340
Andrzej Cichocki	5832
Andrzej Duda	24344
Andrzej Hoppe	10482
Andrzej J. Glowinski	9791
Andrzej Skowron	27714
Andrzej Uszok	4935
Andy Diwen Zhu	14366
Andy Doyle	25421
Andy Feng	35632
Andy J. Keane	32509
Andy Laucius	30538
Andy Prapanca	26441
Andy Schlaikjer	26612
Andy Schuuml;rr	210
Andy Yuan Xue	2669
Aneesh Raj	9362
Aneesh Sharma	12387
Aneesh Vartakavi	30163
Anelise P. Braga	16360
Anestis Gkanogiannis	29693
Aneta Takhtamysheva	28184
Ang Li	7250
Ang Sun	34049
Angeacute;lica Garciacute;a Gutieacute;rrez	22166
Angel Janevski	16303
Angel Saenz-Badillos	7690
Angela Bonifati	701
Angela C. Sodan	7662
Angela D. Wilkins	26136
Angela Demke Brown	8543
Angela Go	13296
Angela Goh	34788
Angela Han	28474
Angela Nicoara	6518
Angelika Kimmig	10464
Angelika Kotz Dittrich	783
Angelika M. Kotz	1792
Angelika Reiser	6984
Angeliki Rapti	27808
Angelo Chianese	10349
Angelo Ciaramella	20124
Angelo J. Pilotto	35047
Angelo K. Huang	13660
Angelo Montanari	36290
Angelo Pruscino	15906
Angelos Charalambidis	24563
Angen Zheng	6070
Angshu Rai	33945
Anguel Novoselsky	9548
Angus W. MacDonald III	32939
Angus Xianen Qiu	28286
Anh Tuan Luu	15453
Anh-Tuan Tran	1815
Ani Nenkova	29828
Ani Thakar	11820
Aniacute;sio Lacerda	15477
Aniello De Santo	9428
Anika Anwar	24379
Anika Groszlig;	23257
Anika Gupta	34975
Aniket Chakrabarti	36479
Aniket Divecha	35261
Aniket Kittur	25400
Anil Bahuman	1501
Anil Edakkunni	12259
Anil G. Jegga	17656
Anil Guuml;rsel	8845
Anil K. Goel	8504
Anil K. Jain	17850
Anil K. Nori	12536
Anil Kumar	1059
Anil Kumar Jain	37161
Anil Kumar S. Vullikanti	17360
Anil Kumar Singh	31946
Anil M. Cheriyadat	21637
Anil Malkani	6592
Anil Narassiguin	20433
Anil Nerode	23772
Anil Nigam	23753
Anil Nori	1519
Anil R. Gangolli	35413
Anil Ramakrishna	32995
Anil S. Chakravarthy	29177
Anil Shanbhag	12467
Anil Vullikanti	19288
Animashree Anandkumar	17349
Animesh Mukherjee	27334
Animesh Nandi	26703
Anindya Datta	2347
Anindya Ghose	8907
Anindya Moitra	22025
Aniraj Kesavan	16042
Anirban Basu	21336
Anirban Chakraborty	32492
Anirban Chatterjee	33534
Anirban Dasgupta 0001	15129
Anirban Mahanti	27266
Anirban Maiti	13346
Anirban Majumder	6799
Anirban Mondal	6477
Anirban Mukhopadhyay 0001	6401
Anirban Roy	36771
Aniruddha Basak	26845
Anisa Rula	4939
Anish Das Sarma	2584
Anish Nair	17585
Anisha T. J. Fernando	30006
Anisoara Nica	386
Anita Crescenzi	30150
Anita Dani	18425
Anita K. Jones	1207
Anita Khadka	29545
Anita Komlodi	4490
Anita N. Benson	12333
Anita Sarma	15240
Anita Vallur	2618
Anita Zakrzewska	28871
Anitha Kannan	3579
Anja Bachmann	33656
Anja Bog	14294
Anja Gruenheid	13923
Anja Jentzsch	5402
Anja Klein 0001	10107
Anja Kunkel	12155
Anja Pilz	33391
Anja Rathgeber	31456
Anja Theobald	5265
Anjali Dhond	25903
Anjali Jhingran	12393
Anjali Norwood	7643
Anjan Goswami	22214
Anjan Kumar Amirishetty	10471
Anjana K. Mahanta	20046
Anjie Fang	29332
Anjuli Kannan	28401
Ankan Saha	15316
Ankineedu Maganti	29812
Ankit Agrawal	4843
Ankit Garg	15656
